Subject,Age,CharacterCode,Item,ISI_Sequence,ISI,ISD,BoundaryCode,ReadingScore
519,33,CB2,CB2_4,4,182,71.16881339,Non,78
519,33,CB2,CB2_12,12,182,72.83543094,Non,78
519,33,CT2,CT2_3,3,182,88.54942123,Non,78
519,33,CT1,CT1_6,6,182,112.2541759,Non,78
519,33,IL1,IL1_2,2,182,99.18165153,Non,78
519,33,IL1,IL1_7,7,182,92.43916919,Non,78
519,33,IB1,IB1_6,6,182,80.28075735,Non,78
519,33,IT2,IT2_10,10,182,71.56116265,Non,78
519,33,IR1,IR1_6,6,182,116.7090399,Non,78
520,24,CT3,CT3_4,4,182,178.9972067,Non,65
520,24,IB4,IB4_1,1,182,81.32035416,Non,65
520,24,CL1,CL1_6,6,182,31.87977415,Non,65
521,22,IB4,IB4_2,2,182,44.17420062,Non,68
521,22,CL4,CL4_8,8,182,52.15361924,Non,68
521,22,CB4,CB4_9,9,182,95.36120805,Non,68
521,22,IL1,IL1_10,10,182,172.3513853,Non,68
521,22,IB2,IB2_4,4,182,26.2488095,Non,68
521,22,CT1,CT1_8,8,182,130.0961183,Non,68
521,22,IR1,IR1_3,3,182,27.89265136,Non,68
416,40,CB4,CB4_1,1,182,84.64632302,Non,67
416,40,IR3,IR3_9,9,182,132.5179233,Non,67
416,40,CB3,CB3_6,6,182,173.6231551,Non,67
416,40,IL3,IL3_2,2,182,78.92401409,Non,67
416,40,CT3,CT3_6,6,182,77.31752712,Non,67
416,40,IB3,IB3_8,8,182,202.5438224,Non,67
416,40,CR3,CR3_10,10,182,95.13148795,Non,67
416,40,IT4,IT4_1,1,182,67.20119047,Non,67
522,20,CR3,CR3_1,1,182,46.09772229,Non,61
514,23,CR1,CR1_2,2,183,41.62931659,Non,62
514,23,IB2,IB2_4,4,183,26,Non,62
514,23,CL2,CL2_1,1,183,34.13209633,Non,62
515,20,IT2,IT2_12,12,183,65.49045732,Non,71
515,20,CT1,CT1_8,8,183,127.1377206,Non,71
515,20,IR1,IR1_7,7,183,141.7921013,Non,71
515,20,IR1,IR1_9,9,183,175.855054,Non,71
515,20,IT1,IT1_10,10,183,103.788246,Non,71
515,20,IL2,IL2_3,3,183,190.5911855,Non,71
603,23,CT3,CT3_2,2,183,175.4137965,Non,82
603,23,CR3,CR3_2,2,183,54.91812087,Non,82
603,23,IT3,IT3_4,4,183,51.92301994,Non,82
603,23,IL3,IL3_6,6,183,82.97590012,Non,82
603,23,IL3,IL3_8,8,183,108.3005078,Non,82
002,22,CT1,CT1_1,1,183,8.062257748,Non,26
005,23,IB2,IB2_10,10,183,114.8259553,Non,39
006,18,CT3,CT3_11,11,183,70.72481884,Non,66
007,21,CR4,CR4_4,4,183,66.48308055,Non,85
007,21,CR4,CR4_9,9,183,43.8634244,Non,85
007,21,IR3,IR3_9,9,183,42.95346319,Non,85
511,26,CT1,CT1_5,5,183,106.9626103,Non,50
513,22,IL3,IL3_2,2,183,59.36328832,Non,46
601,30,CB1,CB1_6,6,183,36.86992541,Non,39
601,30,CL2,CL2_3,3,183,23.39483704,Non,39
601,30,CR1,CR1_6,6,183,37.10228025,Non,39
604,23,CB1,CB1_6,6,183,36.86992541,Non,75
604,23,CR1,CR1_6,6,183,37.10228025,Non,75
604,23,CT2,CT2_6,6,183,38.30394758,Non,75
410,23,IR2,IR2_8,8,183,105.3090689,Non,39
410,23,IT1,IT1_12,12,183,89.94442729,Non,39
411,22,CR3,CR3_1,1,183,51.97114584,Non,30
411,22,CL4,CL4_2,2,183,82.97590012,Non,30
412,22,IB1,IB1_1,1,183,74.10802925,Non,50
412,22,IL1,IL1_2,2,183,46.61544808,Non,50
412,22,IL1,IL1_3,3,183,46.04345773,Non,50
412,22,CB2,CB2_3,3,183,88.81441324,Non,50
412,22,IR2,IR2_9,9,183,68.02940541,Non,50
412,22,IB2,IB2_8,8,183,59.39696962,Non,50
412,22,CR2,CR2_9,9,183,46.09772229,Non,50
412,22,CR2,CR2_12,12,183,61.03277808,Non,50
413,22,CT4,CT4_5,5,183,54.81788029,Non,47
413,22,CR4,CR4_10,10,183,88.45903006,Non,47
413,22,IL3,IL3_5,5,183,79.81227976,Non,47
413,22,IB3,IB3_3,3,183,14.03566885,Non,47
413,22,IB3,IB3_6,6,183,56.5862174,Non,47
413,22,IT4,IT4_2,2,183,86.33075929,Non,47
413,22,IT4,IT4_4,4,183,68,Non,47
413,22,CB3,CB3_6,6,183,67.06713055,Non,47
413,22,IT3,IT3_7,7,183,41.97618372,Non,47
512,35,CR3,CR3_2,2,183,69.33974329,Non,46
512,35,CL4,CL4_7,7,183,32.31098884,Non,46
518,23,CB2,CB2_3,3,183,99.39192019,Non,66
518,23,IR1,IR1_11,11,183,101.7201504,Non,66
518,23,IL2,IL2_2,2,183,50.87986046,Non,66
519,33,CB1,CB1_3,3,183,31.40063694,Non,78
519,33,CL2,CL2_4,4,183,55.90169944,Non,78
519,33,CT1,CT1_10,10,183,76.53757247,Non,78
519,33,IR2,IR2_1,1,183,132.5443322,Non,78
519,33,IR2,IR2_2,2,183,70.9365914,Non,78
519,33,IB1,IB1_8,8,183,46.64761516,Non,78
519,33,IT1,IT1_1,1,183,39.62322551,Non,78
519,33,IT1,IT1_10,10,183,131.0267148,Non,78
520,24,CL4,CL4_1,1,183,131.552271,Non,65
520,24,IR3,IR3_9,9,183,122,Non,65
520,24,CB3,CB3_3,3,183,48.66210024,Non,65
520,24,CT3,CT3_8,8,183,68,Non,65
520,24,CT3,CT3_12,12,183,83.09632964,Non,65
520,24,CR3,CR3_1,1,183,55.07267925,Non,65
520,24,CR3,CR3_2,2,183,66.18912297,Non,65
520,24,CR3,CR3_11,11,183,130.2459212,Non,65
520,24,IL3,IL3_6,6,183,104.2017274,Non,65
520,24,IL2,IL2_13,13,183,50.2410191,Non,65
521,22,CL2,CL2_7,7,183,97.18538985,Non,68
521,22,CB1,CB1_2,2,183,84.85281374,Non,68
416,40,CT3,CT3_1,1,183,90.33825325,Non,67
416,40,CT3,CT3_11,11,183,66.60330322,Non,67
522,20,IB4,IB4_4,4,183,112.1605991,Non,61
515,20,CB4,CB4_1,1,184,115.0135944,Non,71
515,20,CR1,CR1_4,4,184,84.90583019,Non,71
002,22,IB4,IB4_8,8,184,154.0194793,Non,26
005,23,IT1,IT1_10,10,184,95.96353474,Non,39
006,18,CT2,CT2_12,12,184,40.44749683,Non,66
511,26,IL4,IL4_2,2,184,89.94442729,Non,50
601,30,CR1,CR1_1,1,184,28.39539399,Non,39
601,30,IT1,IT1_1,1,184,27.84436209,Non,39
604,23,CR1,CR1_1,1,184,28.39539399,Non,75
604,23,IT1,IT1_1,1,184,27.84436209,Non,75
604,23,IT2,IT2_3,3,184,67.47492868,Non,75
410,23,CB1,CB1_6,6,184,52.17278984,Non,39
410,23,IL1,IL1_4,4,184,66.09841148,Non,39
410,23,IT2,IT2_2,2,184,91.43850392,Non,39
411,22,IT4,IT4_11,11,184,52.83937925,Non,30
412,22,IR2,IR2_8,8,184,88.5663593,Non,50
412,22,CR2,CR2_7,7,184,30.87069808,Non,50
413,22,CT4,CT4_3,3,184,75.69015788,Non,47
413,22,CT4,CT4_7,7,184,92.70382948,Non,47
413,22,IR3,IR3_6,6,184,38.41874542,Non,47
413,22,IT4,IT4_8,8,184,71.28113355,Non,47
413,22,IL4,IL4_1,1,184,76.02631123,Non,47
414,22,IB2,IB2_13,13,184,73.5704404,Non,48
414,22,CR1,CR1_8,8,184,50.30461708,Non,48
414,22,CT1,CT1_8,8,184,76.13715059,Non,48
506,29,IB1,IB1_8,8,184,6.862135236,Non,33
517,23,IR3,IR3_5,5,184,64.84597135,Non,52
517,23,CT1,CT1_8,8,184,78,Non,52
518,23,IT1,IT1_3,3,184,19.74123096,Non,66
518,23,IL1,IL1_1,1,184,71.78280853,Non,66
518,23,IB2,IB2_2,2,184,49.71284442,Non,66
519,33,CB3,CB3_8,8,184,56.37132693,Non,78
519,33,CL2,CL2_8,8,184,89.37561189,Non,78
519,33,CT2,CT2_10,10,184,142.9720252,Non,78
519,33,IR1,IR1_1,1,184,51.73973328,Non,78
520,24,CR4,CR4_9,9,184,96.67471231,Non,65
520,24,IB3,IB3_6,6,184,89.20201791,Non,65
521,22,IR4,IR4_9,9,184,74.55467792,Non,68
521,22,CR3,CR3_5,5,184,29.72944668,Non,68
521,22,CL2,CL2_8,8,184,128.082005,Non,68
521,22,IB1,IB1_1,1,184,76.15773106,Non,68
521,22,IR1,IR1_7,7,184,152.5909565,Non,68
521,22,CT2,CT2_12,12,184,101.8331969,Non,68
521,22,CB2,CB2_7,7,184,37.94733192,Non,68
416,40,CB3,CB3_5,5,184,139.1689621,Non,67
416,40,IB4,IB4_4,4,184,147.0136048,Non,67
416,40,IT4,IT4_7,7,184,99.03534723,Non,67
515,20,IT1,IT1_4,4,185,71.58910532,Non,71
603,23,CL4,CL4_2,2,185,105.1522705,Non,82
005,23,CB2,CB2_14,14,185,216.1203368,Non,39
005,23,CB1,CB1_6,6,185,79.07591289,Non,39
511,26,IR3,IR3_9,9,185,97.80081799,Non,50
503,23,CT2,CT2_8,8,185,54.2124755,Non,55
503,23,IB1,IB1_4,4,185,37.86887112,Non,55
503,23,IL1,IL1_6,6,185,20.71220413,Non,55
601,30,IT4,IT4_4,4,185,17.36680166,Non,39
601,30,IB4,IB4_9,9,185,22.76406159,Non,39
601,30,CR4,CR4_6,6,185,19.08681482,Non,39
601,30,CR2,CR2_8,8,185,16.24129613,Non,39
604,23,CR2,CR2_8,8,185,16.24129613,Non,75
604,23,CT3,CT3_6,6,185,33.09996073,Non,75
604,23,IB3,IB3_5,5,185,40.50228882,Non,75
604,23,IT1,IT1_6,6,185,27.55485075,Non,75
410,23,IT2,IT2_7,7,185,79.32212806,Non,39
411,22,CT1,CT1_3,3,185,43.83537498,Non,30
412,22,CB1,CB1_6,6,185,34.23448554,Non,50
412,22,IR2,IR2_3,3,185,62.43396512,Non,50
412,22,CR1,CR1_10,10,185,74.09453421,Non,50
412,22,CR2,CR2_5,5,185,76.55063684,Non,50
413,22,IR3,IR3_4,4,185,6,Non,47
413,22,CB3,CB3_8,8,185,22.20360331,Non,47
413,22,IB4,IB4_7,7,185,21.21320344,Non,47
414,22,IL1,IL1_10,10,185,67.33444067,Non,48
415,22,CT3,CT3_6,6,185,46.7452158,Non,44
519,33,IB4,IB4_5,5,185,74.11209685,Non,78
521,22,CT3,CT3_2,2,185,112.6154519,Non,68
521,22,CT3,CT3_6,6,185,79.63114968,Non,68
521,22,CT2,CT2_2,2,185,63.65532185,Non,68
521,22,CB2,CB2_14,14,185,187.8403578,Non,68
603,23,CR4,CR4_10,10,186,165.5566368,Non,82
002,22,CL2,CL2_3,3,186,50.24937811,Non,26
005,23,IR3,IR3_5,5,186,25.23885893,Non,39
006,18,IR4,IR4_4,4,186,93.55746897,Non,66
601,30,IT4,IT4_1,1,186,35.08543002,Non,39
601,30,CT3,CT3_8,8,186,56.90462371,Non,39
601,30,IB4,IB4_6,6,186,39.29630644,Non,39
601,30,IT1,IT1_4,4,186,30.05682784,Non,39
604,23,CT2,CT2_7,7,186,24.25120616,Non,75
604,23,IT1,IT1_4,4,186,30.05682784,Non,75
604,23,CT3,CT3_5,5,186,46.78730704,Non,75
604,23,IT4,IT4_2,2,186,69.05680053,Non,75
604,23,CR3,CR3_6,6,186,43.21225058,Non,75
604,23,CL1,CL1_6,6,186,19.93030356,Non,75
605,28,CB4,CB4_1,1,186,61.13652018,Non,67
605,28,IR4,IR4_1,1,186,57.55820793,Non,67
605,28,IL4,IL4_8,8,186,30.26539278,Non,67
605,28,IT4,IT4_2,2,186,99.59255896,Non,67
411,22,IR1,IR1_2,2,186,75.98713707,Non,30
411,22,IR1,IR1_7,7,186,132.2368935,Non,30
412,22,IR3,IR3_10,10,186,105.6899437,Non,50
412,22,CL3,CL3_5,5,186,45.60865269,Non,50
412,22,CT3,CT3_6,6,186,104.2236485,Non,50
413,22,CB4,CB4_1,1,186,61.84658438,Non,47
414,22,CT2,CT2_3,3,186,62.85432125,Non,48
414,22,CT2,CT2_9,9,186,53.88620324,Non,48
414,22,IT2,IT2_7,7,186,81.47222656,Non,48
414,22,IT1,IT1_12,12,186,44.10215414,Non,48
415,22,CT3,CT3_10,10,186,85.79786128,Non,44
415,22,CT3,CT3_11,11,186,44.27995709,Non,44
512,35,CB4,CB4_1,1,186,41.7860168,Non,46
517,23,CR2,CR2_11,11,186,98.08159868,Non,52
518,23,CB1,CB1_11,11,186,153.5116299,Non,66
518,23,CL2,CL2_5,5,186,61.23744361,Non,66
518,23,IB2,IB2_9,9,186,68.77595001,Non,66
519,33,CR4,CR4_9,9,186,96.22929388,Non,78
519,33,IB4,IB4_6,6,186,41.51576327,Non,78
519,33,CT4,CT4_7,7,186,171.2014889,Non,78
519,33,IR3,IR3_8,8,186,110.8260809,Non,78
519,33,IL4,IL4_2,2,186,124.0050555,Non,78
519,33,IL4,IL4_4,4,186,148.9694848,Non,78
519,33,IB3,IB3_2,2,186,59.29507231,Non,78
520,24,CT2,CT2_12,12,186,89.72847931,Non,65
521,22,IL4,IL4_11,11,186,38.64091096,Non,68
521,22,IL4,IL4_12,12,186,88.13081187,Non,68
514,23,CL1,CL1_6,6,187,53.23532662,Non,62
514,23,IT1,IT1_7,7,187,27.31300057,Non,62
515,20,CT3,CT3_7,7,187,46.90251699,Non,71
503,23,IR2,IR2_1,1,187,78.19018417,Non,55
503,23,CL1,CL1_9,9,187,38.97320746,Non,55
604,23,IR1,IR1_6,6,187,46.83706332,Non,75
605,28,CR3,CR3_2,2,187,83.4578079,Non,67
412,22,CR3,CR3_13,13,187,78.36858554,Non,50
414,22,CB1,CB1_11,11,187,38.18067836,Non,48
414,22,CR2,CR2_9,9,187,34.42176637,Non,48
415,22,CT3,CT3_5,5,187,45.49422491,Non,44
506,29,IL4,IL4_4,4,187,49.70524017,Non,33
518,23,CB1,CB1_1,1,187,61.36972951,Non,66
518,23,IT1,IT1_1,1,187,30.71328377,Non,66
519,33,IL3,IL3_4,4,187,137.5324431,Non,78
519,33,IB4,IB4_9,9,187,34.89869052,Non,78
519,33,CT4,CT4_3,3,187,105.2988096,Non,78
520,24,IT4,IT4_1,1,187,49.04079934,Non,65
520,24,CT1,CT1_7,7,187,106.8801198,Non,65
520,24,IB1,IB1_2,2,187,60.51512208,Non,65
521,22,IB3,IB3_5,5,187,47.53104249,Non,68
521,22,IT2,IT2_11,11,187,64.5368112,Non,68
416,40,IB4,IB4_10,10,187,68.26419266,Non,67
416,40,IL2,IL2_8,8,187,57.48912941,Non,67
416,40,IL1,IL1_1,1,187,69.05070601,Non,67
514,23,IT1,IT1_2,2,188,34.0147027,Non,62
515,20,IR4,IR4_4,4,188,110.6843101,Non,71
515,20,CR4,CR4_4,4,188,44.92156386,Non,71
002,22,IR2,IR2_8,8,188,83.5463943,Non,26
002,22,IR1,IR1_4,4,188,14.86606875,Non,26
005,23,CT4,CT4_3,3,188,46.32493929,Non,39
005,23,IL4,IL4_7,7,188,23.85372088,Non,39
006,18,CR3,CR3_1,1,188,79.40403012,Non,66
511,26,IT4,IT4_10,10,188,181.463495,Non,50
503,23,CR2,CR2_9,9,188,39.89173348,Non,55
604,23,CT1,CT1_4,4,188,33.34080983,Non,75
604,23,CT3,CT3_2,2,188,66.0527683,Non,75
604,23,IB3,IB3_4,4,188,17.28760539,Non,75
604,23,CT2,CT2_12,12,188,81.44575188,Non,75
604,23,IB2,IB2_5,5,188,56.72744133,Non,75
604,23,IL1,IL1_2,2,188,97.69089262,Non,75
604,23,IT2,IT2_10,10,188,44.90267253,Non,75
605,28,IR4,IR4_2,2,188,74.71089077,Non,67
605,28,CB3,CB3_4,4,188,70.06760307,Non,67
605,28,CT3,CT3_10,10,188,72.3001314,Non,67
605,28,IB4,IB4_9,9,188,49.98073629,Non,67
409,22,CT3,CT3_12,12,188,59.36328832,Non,61
410,23,IB1,IB1_11,11,188,86.72946443,Non,39
411,22,CT3,CT3_8,8,188,73.10950691,Non,30
411,22,IB3,IB3_8,8,188,103.406963,Non,30
411,22,CB4,CB4_5,5,188,99.2018145,Non,30
411,22,IB2,IB2_9,9,188,150.8095173,Non,30
411,22,IB2,IB2_10,10,188,109.7897381,Non,30
411,22,CR2,CR2_3,3,188,58.1892301,Non,30
411,22,CT2,CT2_3,3,188,53.42086858,Non,30
411,22,CT2,CT2_11,11,188,108.8700478,Non,30
411,22,IR1,IR1_10,10,188,108.1213786,Non,30
412,22,CB4,CB4_4,4,188,78.5737068,Non,50
412,22,CR3,CR3_12,12,188,119.3889459,Non,50
414,22,CB2,CB2_9,9,188,38.31962943,Non,48
414,22,CT2,CT2_6,6,188,27.6573191,Non,48
414,22,IB2,IB2_3,3,188,116.1994785,Non,48
415,22,CR3,CR3_4,4,188,41.24778782,Non,44
415,22,CR3,CR3_8,8,188,38.60156733,Non,44
415,22,IR3,IR3_6,6,188,52.18561967,Non,44
512,35,CT3,CT3_5,5,188,38.37337098,Non,46
512,35,CL4,CL4_4,4,188,38.53471811,Non,46
518,23,CB2,CB2_5,5,188,105.6474898,Non,66
518,23,IR2,IR2_1,1,188,178.7494923,Non,66
518,23,CL1,CL1_7,7,188,70.73976322,Non,66
518,23,CL1,CL1_10,10,188,214.4489667,Non,66
518,23,IR1,IR1_1,1,188,48.00097707,Non,66
518,23,IB2,IB2_10,10,188,73.68311408,Non,66
520,24,CT2,CT2_10,10,188,89.81759293,Non,65
521,22,CT2,CT2_1,1,188,117.0170928,Non,68
416,40,CT2,CT2_3,3,188,60.8276253,Non,67
416,40,CR2,CR2_13,13,188,82.85529555,Non,67
522,20,IL3,IL3_1,1,188,150.0966355,Non,61
522,20,IR4,IR4_9,9,188,70.17834424,Non,61
522,20,IB4,IB4_6,6,188,76.15773106,Non,61
515,20,CB1,CB1_2,2,189,91.26335519,Non,71
603,23,IT4,IT4_2,2,189,130.678996,Non,82
002,22,IB2,IB2_15,15,189,34,Non,26
511,26,IT3,IT3_5,5,189,239.7748944,Non,50
511,26,IT4,IT4_5,5,189,203.7302138,Non,50
511,26,CL4,CL4_2,2,189,89.49860334,Non,50
511,26,CB3,CB3_9,9,189,94.86832981,Non,50
511,26,IL4,IL4_7,7,189,97.67292358,Non,50
511,26,CT4,CT4_1,1,189,69.77105417,Non,50
511,26,CR4,CR4_1,1,189,81.88406438,Non,50
511,26,CR4,CR4_9,9,189,51.26402247,Non,50
511,26,CR3,CR3_13,13,189,143.1258188,Non,50
513,22,IB2,IB2_4,4,189,44.78818594,Non,46
601,30,IT1,IT1_7,7,189,35.19138815,Non,39
601,30,IT2,IT2_3,3,189,47.07597264,Non,39
604,23,IT1,IT1_7,7,189,35.19138815,Non,75
604,23,IT2,IT2_3,3,189,47.07597264,Non,75
604,23,CT1,CT1_10,10,189,27.06234469,Non,75
604,23,IR3,IR3_9,9,189,37.82983611,Non,75
604,23,IT4,IT4_12,12,189,29.25661805,Non,75
604,23,CL3,CL3_2,2,189,62.44245751,Non,75
604,23,CB1,CB1_11,11,189,24.46602951,Non,75
605,28,CB4,CB4_9,9,189,119.06978,Non,67
410,23,IL2,IL2_14,14,189,68.0661443,Non,39
410,23,IB1,IB1_4,4,189,52.35456045,Non,39
410,23,CL2,CL2_11,11,189,65.51335742,Non,39
411,22,CR3,CR3_11,11,189,100.1698557,Non,30
411,22,IR3,IR3_6,6,189,73,Non,30
411,22,CT2,CT2_7,7,189,54.40360466,Non,30
411,22,IT1,IT1_2,2,189,60.53541525,Non,30
414,22,IB3,IB3_2,2,189,20.24845673,Non,48
414,22,CR1,CR1_3,3,189,17.48820174,Non,48
414,22,CR1,CR1_4,4,189,2.649150807,Non,48
414,22,CR1,CR1_11,11,189,50.40885835,Non,48
414,22,IR2,IR2_10,10,189,35.51717331,Non,48
506,29,CB1,CB1_6,6,189,50.28328649,Non,33
506,29,CL1,CL1_3,3,189,47.37814792,Non,33
512,35,CB3,CB3_2,2,189,40.24922359,Non,46
519,33,CR4,CR4_8,8,189,96.72543668,Non,78
519,33,CR1,CR1_10,10,189,83.24061509,Non,78
519,33,CR1,CR1_12,12,189,75.66372975,Non,78
520,24,IR1,IR1_2,2,189,78.26927878,Non,65
521,22,CR3,CR3_10,10,189,55.10716832,Non,68
416,40,IR2,IR2_1,1,189,121.148669,Non,67
416,40,CR1,CR1_1,1,189,34.88552709,Non,67
416,40,IL2,IL2_3,3,189,111.8033989,Non,67
416,40,IT1,IT1_4,4,189,61.29437168,Non,67
416,40,CB2,CB2_10,10,189,88.81441324,Non,67
416,40,IB1,IB1_8,8,189,65.80273551,Non,67
522,20,CR4,CR4_4,4,189,107.0794098,Non,61
522,20,IR4,IR4_4,4,189,92.91393867,Non,61
515,20,IL4,IL4_8,8,190,27.93954903,Non,71
515,20,IR2,IR2_6,6,190,209.2008604,Non,71
002,22,CT1,CT1_10,10,190,29.54657341,Non,26
005,23,CR2,CR2_2,2,190,104.0432602,Non,39
511,26,IR4,IR4_4,4,190,119.5700631,Non,50
511,26,IT4,IT4_7,7,190,88.40814442,Non,50
511,26,CL3,CL3_7,7,190,48.10405388,Non,50
513,22,IL1,IL1_6,6,190,49.69972334,Non,46
605,28,CL2,CL2_3,3,190,146.812806,Non,67
411,22,IT4,IT4_6,6,190,105.0951949,Non,30
411,22,CR3,CR3_7,7,190,67.72001181,Non,30
413,22,CT2,CT2_5,5,190,7.280109889,Non,47
414,22,CB2,CB2_5,5,190,41.15936103,Non,48
414,22,CT1,CT1_10,10,190,5.038293362,Non,48
506,29,CB1,CB1_10,10,190,58.13776741,Non,33
519,33,CR1,CR1_8,8,190,46.84015371,Non,78
519,33,CB2,CB2_1,1,190,61.84658438,Non,78
519,33,IT2,IT2_6,6,190,54.56189146,Non,78
520,24,IL1,IL1_4,4,190,79.03416983,Non,65
520,24,CB2,CB2_11,11,190,52.0983685,Non,65
520,24,IR2,IR2_10,10,190,67.01880333,Non,65
521,22,CR3,CR3_6,6,190,58.70059625,Non,68
416,40,CR1,CR1_6,6,190,90.42676595,Non,67
416,40,CT2,CT2_2,2,190,50.20956084,Non,67
416,40,CT2,CT2_11,11,190,111.1980216,Non,67
416,40,CR2,CR2_14,14,190,98.48857802,Non,67
416,40,IL1,IL1_8,8,190,117.0469991,Non,67
416,40,IB2,IB2_13,13,190,177.0988425,Non,67
522,20,CL3,CL3_4,4,190,80.45495634,Non,61
514,23,IL1,IL1_2,2,191,52.61178575,Non,62
514,23,CT1,CT1_10,10,191,38.83297568,Non,62
514,23,CT2,CT2_2,2,191,37.53664876,Non,62
515,20,IB3,IB3_8,8,191,120.7654806,Non,71
002,22,CR4,CR4_4,4,191,35.12833614,Non,26
006,18,CL4,CL4_1,1,191,132.2573249,Non,66
511,26,CL4,CL4_8,8,191,74.33034374,Non,50
513,22,IR4,IR4_1,1,191,19.84943324,Non,46
601,30,IR4,IR4_2,2,191,22.69336687,Non,39
601,30,IB1,IB1_7,7,191,16.32333606,Non,39
604,23,CT4,CT4_9,9,191,23.18180537,Non,75
604,23,IT4,IT4_1,1,191,37.93736417,Non,75
604,23,CL1,CL1_3,3,191,33.49991045,Non,75
409,22,CR2,CR2_11,11,191,160.3776792,Non,61
409,22,IR2,IR2_7,7,191,205.080472,Non,61
410,23,CL1,CL1_2,2,191,98.84331035,Non,39
410,23,IL1,IL1_2,2,191,100.9752445,Non,39
411,22,IB3,IB3_2,2,191,92.84934033,Non,30
411,22,CB4,CB4_8,8,191,11.18033989,Non,30
512,35,CR3,CR3_7,7,191,43.23661064,Non,46
512,35,IR3,IR3_8,8,191,39.29376541,Non,46
512,35,CT4,CT4_8,8,191,27.62671895,Non,46
512,35,CB4,CB4_7,7,191,34.05707709,Non,46
518,23,CT2,CT2_12,12,191,27.32105415,Non,66
519,33,CT3,CT3_2,2,191,81.29144727,Non,78
519,33,CT3,CT3_8,8,191,44.76938351,Non,78
520,24,CT1,CT1_1,1,191,65.05628332,Non,65
521,22,CR4,CR4_10,10,191,84.38009244,Non,68
521,22,CT3,CT3_7,7,191,39.58181401,Non,68
416,40,CT2,CT2_13,13,191,100.019998,Non,67
416,40,IT1,IT1_7,7,191,84.21995013,Non,67
416,40,CB2,CB2_1,1,191,58.46366393,Non,67
522,20,IR3,IR3_11,11,191,147.1665723,Non,61
522,20,IT4,IT4_8,8,191,101.5332458,Non,61
002,22,CB2,CB2_3,3,192,24.69817807,Non,26
511,26,CT3,CT3_10,10,192,147.5127113,Non,50
511,26,IL1,IL1_1,1,192,32,Non,50
601,30,IL3,IL3_10,10,192,21.84426698,Non,39
601,30,CB1,CB1_4,4,192,15.06552356,Non,39
601,30,CL1,CL1_4,4,192,43.16511554,Non,39
601,30,CR1,CR1_10,10,192,32.13830425,Non,39
601,30,CR1,CR1_11,11,192,19.97871367,Non,39
604,23,CB1,CB1_4,4,192,15.06552356,Non,75
604,23,CL1,CL1_4,4,192,43.16511554,Non,75
604,23,CR1,CR1_10,10,192,32.13830425,Non,75
604,23,CR1,CR1_11,11,192,19.97871367,Non,75
605,28,CL2,CL2_1,1,192,78.16009212,Non,67
410,23,CT1,CT1_1,1,192,33.9411255,Non,39
410,23,CR2,CR2_6,6,192,138.683092,Non,39
410,23,IT2,IT2_3,3,192,76.4852927,Non,39
411,22,IT4,IT4_7,7,192,76.84399781,Non,30
506,29,IR2,IR2_8,8,192,72.30641604,Non,33
506,29,CL2,CL2_2,2,192,48.13277989,Non,33
506,29,CR1,CR1_1,1,192,59.35299318,Non,33
518,23,CB3,CB3_5,5,192,58.69412236,Non,66
519,33,IT4,IT4_2,2,192,142.3465159,Non,78
520,24,IL2,IL2_8,8,192,90.34334508,Non,65
522,20,IB4,IB4_5,5,192,107.6475731,Non,61
515,20,CR3,CR3_11,11,193,108.5729119,Non,71
515,20,IB3,IB3_1,1,193,44.94311293,Non,71
005,23,CB1,CB1_11,11,193,86.28441342,Non,39
503,23,CR4,CR4_1,1,193,29.94946577,Non,55
601,30,IT4,IT4_7,7,193,33.74557156,Non,39
601,30,CL2,CL2_5,5,193,33.5468702,Non,39
601,30,IR1,IR1_4,4,193,29.21417806,Non,39
601,30,IB1,IB1_1,1,193,30.94118938,Non,39
604,23,IR1,IR1_4,4,193,29.21417806,Non,75
604,23,CL4,CL4_5,5,193,12.76885273,Non,75
411,22,IB4,IB4_2,2,193,76.55063684,Non,30
411,22,CT4,CT4_7,7,193,68.54195795,Non,30
411,22,IL3,IL3_6,6,193,100.623059,Non,30
411,22,IB1,IB1_2,2,193,85.13393977,Non,30
415,22,IR3,IR3_3,3,193,74.72790978,Non,44
506,29,CT1,CT1_2,2,193,48.30946595,Non,33
512,35,CR3,CR3_6,6,193,58.85575588,Non,46
518,23,IT2,IT2_9,9,193,83.73402654,Non,66
518,23,CB2,CB2_1,1,193,57.70870385,Non,66
518,23,IT1,IT1_6,6,193,21.60944701,Non,66
518,23,IR2,IR2_5,5,193,66.79858157,Non,66
518,23,IL2,IL2_7,7,193,210.8600164,Non,66
519,33,CL4,CL4_1,1,193,104.3058373,Non,78
416,40,CB1,CB1_4,4,193,70.32780389,Non,67
515,20,IL3,IL3_1,1,194,60.54754578,Non,71
515,20,IL3,IL3_3,3,194,30.78041585,Non,71
515,20,IR4,IR4_9,9,194,81.60288291,Non,71
515,20,IB1,IB1_4,4,194,70.21395873,Non,71
006,18,IB4,IB4_10,10,194,83.02409289,Non,66
511,26,CB4,CB4_4,4,194,62.17716623,Non,50
503,23,CR4,CR4_8,8,194,55.62905176,Non,55
601,30,IB3,IB3_1,1,194,7.924626174,Non,39
601,30,IL1,IL1_4,4,194,27.83684609,Non,39
601,30,IT2,IT2_2,2,194,36.22077305,Non,39
604,23,IL1,IL1_4,4,194,27.83684609,Non,75
